p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
4.11930562889579e-23	0.545083788913088	0.542	0.276	1.12382896167535e-18	0	stmn2b
4.83995364349361e-23	0.320798731958083	0.981	0.912	1.32043615301793e-18	0	hmgb3a
1.54386242522997e-22	0.431609957822972	0.965	0.938	4.21196546851241e-18	0	tuba1a
4.55053115827917e-22	0.673396006490252	0.638	0.408	1.24147591060172e-17	0	nhlh2
6.62041394960594e-22	0.420403425554421	0.577	0.296	1.80618133373149e-17	0	basp1
5.46659757934852e-21	0.406323193576954	0.853	0.775	1.49139715159786e-16	0	si:dkey-56m19.5
1.95853561768312e-19	0.393510771250786	0.763	0.533	5.34327687216308e-15	0	gng3
1.99116147406851e-19	0.406629297240104	0.891	0.859	5.43228673355371e-15	0	hp1bp3
5.8384902591298e-19	0.36405984980534	0.958	0.945	1.59285691249579e-14	0	rsrp1
7.2878606527088e-19	0.351951149589245	0.92	0.844	1.98827414327201e-14	0	ccni
7.49035918163882e-19	0.389967968418066	0.875	0.812	2.0435197919347e-14	0	gabarapb
9.47268915984643e-19	0.592692265950062	0.484	0.297	2.5843390565893e-14	0	zgc:100920
1.64334772001743e-18	0.553530691487783	0.545	0.374	4.48338124975154e-14	0	rbfox2
1.74836979398578e-17	0.671627946779604	0.381	0.194	4.76990247195201e-13	0	CBFA2T3
2.28082819399732e-17	0.408778502062179	0.548	0.318	6.2225554788635e-13	0	gap43
4.86681140118593e-17	0.409892451700515	0.837	0.754	1.32776348647154e-12	0	gpm6aa
4.92429959034134e-17	0.536168416340042	0.731	0.636	1.34344741423692e-12	0	nr2f1a
6.04088173408809e-17	0.350596308308343	0.929	0.891	1.64807335469391e-12	0	nova2
1.73436596346665e-16	0.612272848053121	0.285	0.128	4.73169722152971e-12	0	klf7b
2.40359271024079e-16	0.362000507028849	0.869	0.777	6.55748163207893e-12	0	HIST2H2AB (1 of many).5
2.86426427847021e-16	0.425380158381134	0.696	0.54	7.81428580452242e-12	0	ZFHX3 (1 of many)
3.03358710237815e-16	0.543641415031786	0.526	0.365	8.27623233270808e-12	0	fam107b
3.39191984830132e-16	0.535747274062607	0.346	0.174	9.25383573013566e-12	0	mpp2a
9.57620610826808e-16	0.418851511760053	0.788	0.74	2.6125805504577e-11	0	hnrnpa0a
1.84320221825839e-15	0.487201478988083	0.429	0.239	5.02862429185253e-11	0	ppp1r14ab
2.86386148635243e-15	0.478903285515861	0.362	0.177	7.8131869070667e-11	0	uncx
3.0523810270189e-15	0.412261734046637	0.385	0.197	8.32750591791296e-11	0	tmsb2
1.38878275796154e-14	0.580138179969892	0.545	0.388	3.78887712027068e-10	0	hoxb3a
1.53330345624535e-14	0.506018023194666	0.853	0.838	4.18315848932856e-10	0	sox11b
2.08596891916387e-14	0.300003698092468	0.952	0.945	5.69094040526287e-10	0	h3f3c
1.07269047686881e-13	0.625406867638055	0.407	0.258	2.92651415899348e-09	0	plppr3a
1.21839219643129e-13	0.31531217990482	0.888	0.865	3.32401759030386e-09	0	oaz1b
1.41213611871911e-13	0.332255159702763	0.74	0.578	3.85258975908948e-09	0	ywhah
2.08153845418466e-13	0.449190809096624	0.468	0.307	5.6788532107066e-09	0	dpysl3
2.43721446161613e-13	0.505685677022773	0.465	0.319	6.64920849418113e-09	0	ccng2
3.58397368071304e-13	0.546451970550009	0.282	0.143	9.7777969957213e-09	0	znf503
4.677391924911e-13	0.387417756068999	0.744	0.654	1.27608606495422e-08	0	si:dkey-276j7.1
7.89313345272887e-13	0.481404583597068	0.513	0.379	2.15340466857349e-08	0	ankrd12
8.63195057562026e-13	0.462949981092959	0.635	0.527	2.35496875604072e-08	0	meis1b
1.07439451403807e-12	0.564335787978819	0.353	0.216	2.93116311319868e-08	0	hnrnpr
1.19769733753461e-12	0.387923368430121	0.67	0.591	3.26755787626192e-08	0	zfand5b
1.43903226752008e-12	0.542933106120165	0.272	0.135	3.92596783224829e-08	0	si:dkey-280e21.3
3.53456849723042e-12	0.595399254712587	0.603	0.53	9.64300977414403e-08	0	yaf2
4.33253159657901e-12	0.440018423083758	0.494	0.355	1.18200127017868e-07	0	celf3a
1.08026327545356e-11	0.52996382515855	0.333	0.192	2.94717426809239e-07	0	stap2a
1.43504523645304e-11	0.319141754544469	0.465	0.278	3.9150904140912e-07	0	rtn1b
1.89731633337997e-11	0.483334488618951	0.42	0.283	5.17625842072724e-07	0	si:dkeyp-75h12.5
1.91886250376995e-11	0.526030691279709	0.292	0.158	5.23504068278519e-07	0	pak1
2.04793466736863e-11	0.382695596283589	0.699	0.639	5.58717535951511e-07	0	hn1b
3.94578163748202e-11	0.380845715096445	0.647	0.549	1.07648814633784e-06	0	vdac3
7.85223725158786e-11	0.470989249662185	0.385	0.244	2.1422473669782e-06	0	CRIP2
1.19460864178856e-10	0.514331840819914	0.452	0.311	3.25913129652754e-06	0	slc1a2b
1.32291493210749e-10	0.460335592293342	0.497	0.38	3.60917651777564e-06	0	POLD4
1.43458719005195e-10	0.274656486937805	0.833	0.809	3.91384077189974e-06	0	smarce1
1.57016709893495e-10	0.331786597699868	0.696	0.516	4.28372987931433e-06	0	meis2b
1.70901144935964e-10	0.269497417530647	0.862	0.789	4.66252503614297e-06	0	tmeff1b
1.97959625845702e-10	0.399724457796638	0.301	0.163	5.40073451232244e-06	0	aplp1
4.20389465401543e-10	0.436837324065718	0.375	0.241	1.14690653950849e-05	0	serinc1
4.34572835853857e-10	0.340140856704416	0.622	0.467	1.18560161077649e-05	0	hmp19
6.4400242129758e-10	0.314618673273189	0.346	0.201	1.75696740578406e-05	0	zgc:65894
9.00781671866867e-10	0.353954829361717	0.679	0.635	2.45751255718719e-05	0	dynlrb1
9.68082287006717e-10	0.266365033605879	0.974	0.965	2.64112209541173e-05	0	dynll1
1.11119382222599e-09	0.473341128652269	0.471	0.341	3.03155898579695e-05	0	jun
1.55939864034551e-09	0.330654963571895	0.622	0.509	4.25435137059063e-05	0	ptp4a1
2.39055275729117e-09	0.435398638169707	0.471	0.362	6.52190603244177e-05	0	rab11a
6.21550355511311e-09	0.298026602789901	0.638	0.544	0.000169571367990596	0	fscn1a
6.57180173137859e-09	0.455976149629651	0.314	0.19	0.000179291894835471	0	si:ch211-195b15.8
7.51695903267602e-09	0.403155072754539	0.372	0.249	0.000205077676329467	0	csdc2a
1.54376549681165e-08	0.295871906887444	0.724	0.693	0.000421170102840155	0	syncrip
1.56411423097448e-08	0.292820728487336	0.718	0.679	0.000426721644494457	0	gnb1b
2.07297337728655e-08	0.442042832649214	0.26	0.152	0.000565548596791317	0	dpysl4
2.25118772194765e-08	0.449705228492078	0.304	0.194	0.000614169034301758	0	vat1
2.57010476303907e-08	0.374009734635563	0.285	0.168	0.000701175981452318	0	jagn1a
3.05225588653283e-08	0.490634140919823	0.301	0.194	0.000832716450963887	0	zbtb20
3.07649168115454e-08	0.426491430583743	0.26	0.153	0.000839328460452583	0	gdf11
3.58586586100571e-08	0.387514275234629	0.362	0.238	0.000978295924199576	0	pbx3b
3.61947386627266e-08	0.340351457843737	0.522	0.446	0.000987464860196508	0	atrx
5.81350700552859e-08	0.437353194231647	0.317	0.207	0.00158604098124831	0	cxxc5a
7.54246716224961e-08	0.357899489380719	0.468	0.361	0.00205773589120494	0	gnao1a
1.01142352457341e-07	0.356613838301139	0.272	0.167	0.00275936565974117	0	raph1a
1.05764498166612e-07	0.251455881376812	0.849	0.835	0.0028854670389815	0	eif1b
1.12597861929632e-07	0.366819525591774	0.327	0.213	0.00307189486916421	0	atpif1b
1.87309079199445e-07	0.362719841021522	0.301	0.191	0.00511016629871927	0	tuba2
2.401377840663e-07	0.368827105217499	0.522	0.47	0.0065514390248968	0	ctbp1
2.65549678132136e-07	0.326320874516298	0.362	0.247	0.00724472631880094	0	cnrip1a
3.29157042046861e-07	0.3988265546356	0.321	0.224	0.00898006242112247	0	ciarta
4.59692653553504e-07	0.296347940038909	0.676	0.655	0.0125413349742467	0	si:ch73-46j18.5
5.77163417784787e-07	0.341601754766159	0.596	0.565	0.0157461723640046	0	btg1
7.10850890962377e-07	0.329116637436136	0.538	0.453	0.0193934340072356	0	h2afy2
7.30127938176149e-07	0.260808802990915	0.692	0.691	0.0199193504093217	0	zgc:193541
1.18027160317919e-06	0.347451297362733	0.417	0.33	0.0322001698779346	0	vma21
1.75773116180719e-06	0.347018207525457	0.519	0.477	0.0479544215564239	0	tnrc6a
2.0232739729339e-06	0.351198417792316	0.308	0.216	0.0551989605295826	0	dync1li1
2.32603528414495e-06	0.316598931679224	0.744	0.733	0.0634588946220425	0	ubb
3.39449265906178e-06	0.26189432772551	0.673	0.664	0.0926085487245236	0	pcbp2
4.0600024656115e-06	0.344094946368318	0.712	0.703	0.110764987266813	0	pou3f1
5.33343289115717e-06	0.318242930201108	0.516	0.465	0.14550671613655	0	ube2g1a
6.93810706926051e-06	0.349432349590421	0.378	0.303	0.189285437063565	0	pop7
7.06709311971222e-06	0.395841899031791	0.381	0.288	0.192804434491989	0	sox4a.1
1.17538195756241e-05	0.30494920497993	0.571	0.532	0.320667705662176	0	wu:fb55g09
1.4365870182829e-05	0.300275594659878	0.596	0.602	0.39192967032794	0	ssbp3b
1.50244338743562e-05	0.291508849290662	0.426	0.349	0.409896604960185	0	atp1b2a
1.52136887294719e-05	0.282600695600324	0.343	0.256	0.415059855917454	0	gabarapa
1.95882286732666e-05	0.285755092138174	0.391	0.317	0.53440605466406	0	fus
2.22684665241247e-05	0.403049625460249	0.394	0.337	0.607528303711169	0	ncam1a
2.43590568135839e-05	0.384553695572884	0.327	0.258	0.664563787988196	0	csnk1da
3.21673456249145e-05	0.312710062034935	0.279	0.203	0.877589523338918	0	vps28
3.28661698733051e-05	0.255124279504872	0.587	0.562	0.89665484648351	0	rhoab
3.63525794039143e-05	0.372368637147939	0.381	0.323	0.991771071297589	0	gnb1a
4.51873637750152e-05	0.350885952692046	0.394	0.333	1	0	coro1cb
4.63147969487838e-05	0.327954098382086	0.266	0.189	1	0	dazap2
4.72500576693182e-05	0.269259433117203	0.413	0.343	1	0	gdi1
5.6100386868325e-05	0.418859329213941	0.266	0.192	1	0	znf703
6.0677837895913e-05	0.253423437066228	0.298	0.207	1	0	id4
6.08217301371491e-05	0.271353420235177	0.577	0.552	1	0	midn
6.17967435362815e-05	0.338739883818627	0.365	0.305	1	0	khdrbs1b
6.38516051411455e-05	0.261946680303828	0.433	0.35	1	0	zgc:153426
6.52640303487186e-05	0.292256410955019	0.583	0.587	1	0	hnrnpub
6.90150589360113e-05	0.311269933622495	0.253	0.176	1	0	VPS37D
8.16089876555861e-05	0.294668231930983	0.429	0.36	1	0	tp53inp2
8.76231290881184e-05	0.28530906434646	0.571	0.568	1	0	fam168a
0.000101981423227701	0.274856492067723	0.353	0.276	1	0	spsb4a
0.000102143107676937	0.376908207730247	0.26	0.183	1	0	robo3
0.000149841775649889	0.451601844464397	0.324	0.267	1	0	meis2a
0.000173337131318344	0.300863768561076	0.407	0.354	1	0	psip1b
0.000193261857250742	0.330321648237766	0.516	0.518	1	0	map1lc3b
0.00020116911863974	0.472859399545399	0.266	0.201	1	0	si:ch211-260e23.9
0.000418906002818222	0.331659237361615	0.545	0.535	1	0	hes6
0.000502311068830274	0.324694062933546	0.561	0.566	1	0	chd4a
0.000605175621471567	0.302110962303748	0.394	0.364	1	0	txndc9
0.000700156246114397	0.323143316402735	0.571	0.571	1	0	si:ch211-202a12.4
0.000787967968889817	0.326799974154418	0.369	0.332	1	0	MAF1
0.000828766197864489	0.287064544230216	0.314	0.257	1	0	sept3
0.000931788279759019	0.288399044661174	0.449	0.434	1	0	mdh1aa
0.00126950766102392	0.266097198103888	0.429	0.4	1	0	zfand2a
0.00144034975965558	0.346630885694896	0.266	0.213	1	0	zfand5a
0.00190854715871078	0.268519598564233	0.343	0.292	1	0	cited4b
0.00207446826530472	0.328762409193519	0.385	0.352	1	0	sesn1
0.00277717230805833	0.259243055525666	0.256	0.203	1	0	si:cabz01102082.1
0.00323427864773198	0.256535191083364	0.285	0.237	1	0	kdm5c
0.00373648558665031	0.300539174113375	0.365	0.338	1	0	cbx1a
0.00418552363432791	0.26875340862541	0.308	0.27	1	0	prr12b
0.00446153670247775	0.254710681618262	0.298	0.257	1	0	tmed4
0.00457547186347881	0.297810060662284	0.263	0.219	1	0	SSBP4 (1 of many)
0.00584366779646817	0.314398831275609	0.292	0.258	1	0	cux1a
0.00686543823141572	0.324958163977186	0.423	0.38	1	0	dlb
0.00726263848033508	0.394897331292679	0.292	0.252	1	0	rnd3a
0.008049326829114	0.266521837389576	0.263	0.221	1	0	selk
0.00885440454156338	0.320155213130822	0.276	0.242	1	0	mbd3a
3.717724268454e-107	1.09811010493164	0.987	0.44	1.01426953491962e-102	1	sb:cb81
1.06876387194633e-105	1.21525500323243	0.981	0.487	2.91580159544397e-101	1	id1
4.34665834836433e-104	1.0955120230186	0.997	0.55	1.18585533060076e-99	1	si:ch73-21g5.7
2.0232293041609e-96	1.15401597062729	0.997	0.612	5.51977418761178e-92	1	her12
6.06101188130421e-90	1.11993836850184	0.984	0.553	1.65356526145741e-85	1	si:ch211-193l2.3
1.37459744500341e-89	0.950159485055796	0.695	0.191	3.75017674945831e-85	1	her8a
2.16030276821455e-85	1.05246226548962	0.35	0.041	5.89373801224294e-81	1	CABZ01093502.1
1.45379940353478e-83	0.991857389697668	0.428	0.069	3.96625553272359e-79	1	sox21a
6.2321257176273e-83	1.04424344964629	0.987	0.53	1.70024853828308e-78	1	her4.2.1
1.24468392913038e-82	0.924102078822896	0.46	0.082	3.3957466954535e-78	1	sp8a
1.58095196843946e-82	1.03822335428528	0.971	0.462	4.31315316029653e-78	1	her4.4
8.76816016215102e-81	0.998038815975357	0.707	0.218	2.39212945543804e-76	1	plp1a
3.20384096632787e-78	0.983446764792856	0.801	0.287	8.74071892433571e-74	1	gas1b
5.4342578632111e-77	0.821464241100076	0.887	0.36	1.48257423024125e-72	1	sdc4
2.01245470340386e-76	0.878546270585595	0.595	0.157	5.49037892182641e-72	1	gfap
2.34448935101938e-76	0.934075081754694	0.981	0.49	6.39623584745108e-72	1	her4.2
4.93015702475369e-74	0.889033948149162	0.846	0.322	1.3450454394933e-69	1	CR848047.1
6.21103362532161e-73	0.841252573925799	0.929	0.43	1.69449419366024e-68	1	si:ch211-193l2.5
1.23193538764025e-72	0.829789284005741	0.428	0.08	3.36096612456014e-68	1	ndnf
1.16347732192342e-71	0.866701627529733	0.932	0.444	3.17419882967148e-67	1	lrrn1
2.9893710755619e-70	0.801725287170745	0.987	0.497	8.15560216834798e-66	1	sox3
1.33950850862439e-66	0.574066690163047	0.836	0.379	3.65444711322907e-62	1	fabp7a
6.44688798082799e-64	0.852353106881763	0.945	0.515	1.75883997892949e-59	1	her4.1
1.55217016124047e-63	0.763056679832721	1	0.782	4.23463063389625e-59	1	AL929185.2
4.58880971596197e-63	0.747604418234546	0.968	0.581	1.25191906670875e-58	1	BX465834.1
6.03503938271135e-63	0.810927602241943	0.482	0.117	1.64647944439131e-58	1	fzd7a
1.27520168731484e-62	0.75689464600635	0.968	0.535	3.47900524333236e-58	1	si:ch211-193l2.4
3.81248375455971e-62	0.755628553015031	0.91	0.454	1.04012181791898e-57	1	CU467822.1
2.19341112205398e-59	0.854601968093202	0.54	0.158	5.98406422318767e-55	1	id3
5.93804339481575e-58	0.746243099105376	0.389	0.081	1.62001699897363e-53	1	si:ch1073-303k11.2
8.80099631296106e-56	0.68119277623367	0.99	0.598	2.40108781410204e-51	1	her15.1
1.37634551554783e-54	0.859323276346965	0.801	0.353	3.7549458355176e-50	1	her2
1.86829386841015e-53	0.801974738217931	0.437	0.115	5.09707933179656e-49	1	lipg
6.66003575964242e-53	0.726164051346763	0.412	0.102	1.81699095594565e-48	1	tcf7l1a
1.35527688930181e-52	0.724329265271415	0.553	0.174	3.69746640939321e-48	1	gbx1
1.03308146641748e-51	0.744871355125755	0.743	0.341	2.81845285668017e-47	1	nrarpa
1.32770074272389e-51	0.738932895170569	0.778	0.333	3.62223316629932e-47	1	her4.3
2.44571111626354e-51	0.667880749452116	1	0.801	6.67238906739019e-47	1	si:ch211-193l2.7
1.5493428559298e-50	0.673545281762057	0.762	0.328	4.22691717954769e-46	1	mdka
1.89829449925347e-50	0.68920601773007	0.325	0.065	5.17892705286331e-46	1	endouc
4.3133047728356e-50	0.744625903595373	0.627	0.23	1.17675580812501e-45	1	msi1
4.82637194199422e-50	0.722627003687611	0.691	0.289	1.31673079321486e-45	1	ncalda
9.27249508600936e-50	0.460563094557131	1	0.998	2.52972210936507e-45	1	tmsb4x
4.28807805808812e-49	0.697457710495472	0.498	0.151	1.1698734558076e-44	1	sox19a
7.65932324185985e-49	0.73363982789114	0.412	0.102	2.08961656684421e-44	1	neurog1
3.14873922465741e-47	0.613152595789602	0.296	0.057	8.59039035271035e-43	1	sox19b
9.74490415412746e-46	0.699868934420924	0.518	0.172	2.65860475132905e-41	1	cd82a
3.0544551654081e-44	0.612716160470263	0.859	0.449	8.33316458226639e-40	1	lfng
4.76843444164252e-44	0.702187729265633	0.842	0.416	1.30092428436891e-39	1	her15.1.1
1.69542517963929e-43	0.762369554705062	0.466	0.149	4.6254589750919e-39	1	nrxn1b
9.78995561446496e-43	0.676301042431768	0.537	0.19	2.67089569073833e-38	1	zgc:165461
1.27098062183424e-42	0.673117322473143	0.723	0.357	3.46748933248817e-38	1	tspan3a
7.83387846818224e-42	0.657049449699454	0.389	0.109	2.13723872368948e-37	1	atp1b4
1.08773807591465e-41	0.676646636468858	0.453	0.143	2.96756701871035e-37	1	metrn
8.5192861951751e-39	0.640966425710213	0.367	0.106	2.32423165976767e-34	1	plpp3
8.70361411980935e-39	0.607621954335184	0.331	0.084	2.37452000416639e-34	1	slc6a9
1.54915128493708e-38	0.578592242237236	0.309	0.075	4.22639453556533e-34	1	pax6a
2.10360933344716e-35	0.534621540868627	0.563	0.224	5.73906698351055e-31	1	akap12b
2.51133064149423e-35	0.543564095090461	0.617	0.258	6.85141225612455e-31	1	zgc:114130
4.97453256532312e-35	0.565520886688506	0.379	0.114	1.35715197447145e-30	1	atp1a1b
2.64242291364902e-34	0.634749508536999	0.569	0.239	7.20905819301727e-30	1	dld
3.38288964677324e-34	0.55754416559927	0.682	0.33	9.22919953432674e-30	1	klf6a
5.19028371378556e-34	0.56763145678507	0.489	0.187	1.41601320279498e-29	1	si:ch211-286b5.5
8.16824200497818e-34	0.589862263293475	0.752	0.416	2.22845978379815e-29	1	angptl4
6.09824132019334e-33	0.526342338895502	0.395	0.128	1.66372219697515e-28	1	sall1a
2.95519311133271e-32	0.572255368574002	0.412	0.147	8.06235784633791e-28	1	sox9b
4.08509169834259e-32	0.532197487548173	0.347	0.107	1.11449471714183e-27	1	atp1b1a
6.59574780476442e-32	0.656602308049008	0.28	0.074	1.79945191609583e-27	1	BX511161.1
2.10910712175044e-31	0.593932141816525	0.402	0.142	5.75406604955956e-27	1	si:ch211-212k18.5
4.14900923398058e-31	0.56819167873708	0.441	0.167	1.13193269921458e-26	1	vamp3
5.07973586133755e-31	0.613595091752736	0.698	0.384	1.38585353769011e-26	1	nr2f6b
1.90261820227983e-30	0.598072113623327	0.64	0.321	5.19072297945982e-26	1	her6
4.80320367086885e-30	0.27758555241641	1	0.998	1.31041002548644e-25	1	ybx1
1.65473707131017e-29	0.425534549273434	0.277	0.074	4.51445367794839e-25	1	sall3b
2.45411642554957e-29	0.576442084678253	0.383	0.138	6.69532043218433e-25	1	sparc
3.09112696838999e-29	0.563062623094097	0.389	0.139	8.43321259516158e-25	1	ndst3
3.89904580031523e-29	0.509506211652804	0.695	0.369	1.063737675242e-24	1	rtca
5.28483930663436e-29	0.580510283470822	0.617	0.314	1.44180985963599e-24	1	tspan7
6.78134722797648e-29	0.562422014724968	0.598	0.278	1.85008715073654e-24	1	CU929451.2
8.97120358338339e-28	0.480472429084141	0.389	0.139	2.44752376161866e-23	1	nrarpb
1.14000007550792e-26	0.54492939854837	0.444	0.182	3.11014820600071e-22	1	zgc:92818
9.13128303650129e-26	0.506195519061525	0.367	0.136	2.49119663801828e-21	1	her8.2
9.75095867460277e-26	0.498376898563015	0.418	0.17	2.66025654560513e-21	1	COX7A2 (1 of many)
1.97276794309861e-25	0.505218432373904	0.759	0.51	5.38210550236162e-21	1	eif5a2
2.11761723047903e-25	0.505419419242795	0.405	0.163	5.77728332819289e-21	1	pcdh19
5.99303408656971e-25	0.472208986303929	0.814	0.534	1.63501955949795e-20	1	mex3b
2.08682425207017e-23	0.621628269267396	0.315	0.11	5.69327392449783e-19	1	cyp26b1
2.54846211933375e-23	0.426435904249845	0.293	0.097	6.95271435396634e-19	1	smad3b
3.97743432800009e-23	0.466373525315423	0.36	0.139	1.08512363336499e-18	1	hey1
2.6013801194268e-22	0.461269334849685	0.251	0.079	7.0970852418202e-18	1	gpc4
3.04464099574322e-22	0.46605949156435	0.643	0.353	8.30638956458665e-18	1	fosab
6.6532184628386e-22	0.461832373436187	0.334	0.129	1.81513106103163e-17	1	pgrmc1
1.93828511957627e-21	0.499553818622597	0.469	0.227	5.28802946322799e-17	1	si:ch73-215f7.1
2.41969207562988e-21	0.451732597347159	0.299	0.109	6.60140392073344e-17	1	rhebl1
3.57240034236799e-21	0.447492763089526	0.476	0.227	9.74622261404836e-17	1	pou3f3a
9.46118482632524e-21	0.408624455529119	0.354	0.141	2.58120044431805e-16	1	sox2
1.16739141798538e-20	0.470413370487949	0.402	0.176	3.18487726654771e-16	1	boc
2.68068925462604e-20	0.377529519945044	0.26	0.087	7.31345642447075e-16	1	gpm6bb
9.33702629257363e-20	0.36342677205725	0.264	0.091	2.54732751313994e-15	1	tmem47
1.00679103523607e-19	0.464828367149759	0.563	0.306	2.74672730233105e-15	1	prelid1a
1.68544381359565e-19	0.4334475775933	0.585	0.317	4.59822781225166e-15	1	her9
8.78831451716043e-19	0.419407235084889	0.26	0.095	2.39762796657171e-14	1	npas1
1.8728562903253e-18	0.396735221312584	0.437	0.206	5.10952653126548e-14	1	mycn
2.00020793444508e-18	0.367150745246972	0.714	0.438	5.45696728675307e-14	1	cd81a
2.28441069101187e-18	0.402929684199687	0.695	0.44	6.23232924721857e-14	1	ctnnb1
2.59652338524788e-18	0.492649748799826	0.302	0.124	7.08383509963327e-14	1	psat1
2.61484086173549e-18	0.579789683912359	0.26	0.094	7.13380883898675e-14	1	lbx1b
3.4326867231108e-18	0.391322782513417	0.251	0.09	9.3650559179909e-14	1	flot1b
6.5227983776279e-18	0.42238635726182	0.373	0.172	1.77954985338444e-13	1	rnd1b
6.85545235289012e-18	0.319803171393021	0.868	0.643	1.87030451091548e-13	1	si:dkey-42i9.4
4.53381510613433e-17	0.423343192932385	0.379	0.177	1.23691543725557e-12	1	nop10
7.62951151768989e-17	0.377341443481831	0.585	0.33	2.08148333225616e-12	1	gng5
3.46794962550063e-16	0.339130191797791	0.785	0.564	9.46126016829081e-12	1	apex1
4.77926242331086e-16	0.35649801381056	0.26	0.102	1.30387837432767e-11	1	ptbp1a
5.57797689676502e-16	0.393090611172261	0.395	0.194	1.52178365697543e-11	1	DTX4 (1 of many)
8.18450234050514e-16	0.404072264317405	0.367	0.177	2.23289592853661e-11	1	snu13b
1.28065292505724e-15	0.357213685499281	0.357	0.165	3.49387731014117e-11	1	TIFA
1.51811100444985e-15	0.395934374096239	0.463	0.252	4.14171044234007e-11	1	nop56
1.64282891378303e-15	0.399493556711606	0.251	0.099	4.48196584258286e-11	1	cldn5a
1.66071975521794e-15	0.369016484224246	0.312	0.139	4.53077563618558e-11	1	sept12
1.78433983629552e-15	0.413946578505813	0.402	0.202	4.86803594138143e-11	1	irx3a
