p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
5.58278499833575e-182	0.806694573426074	0.992	0.492	1.52309540324596e-177	2	ccnd1
4.38104274064356e-172	0.775094083104819	0.874	0.34	1.19523608050237e-167	2	junba
2.0265423398064e-156	0.760612638639332	0.996	0.469	5.52881281145983e-152	2	pcna
8.24238721917279e-154	0.726938134060513	0.996	0.638	2.24868808113472e-149	2	fosab
3.82528139125592e-150	0.730481579491491	1	0.631	1.04361326916244e-145	2	her2
2.1166006792236e-131	0.894286315928189	0.688	0.257	5.77450997305783e-127	2	msx1b
1.12604056311266e-129	1.10054839155674	0.467	0.123	3.07206386428395e-125	2	mafba
2.82949017300032e-70	0.897487746266788	0.378	0.129	7.71941508997947e-66	2	egr2b
3.82735860321143e-214	0.961366517319656	0.737	0.211	1.04417997412814e-209	3	sox21a
2.90246226736255e-174	0.644723041191312	0.999	0.985	7.9184975578185e-170	3	hmgn2
3.26388642539709e-139	0.752856427710897	0.737	0.292	8.90453494576835e-135	3	gbx1
1.58553981571786e-138	0.762428090485761	0.599	0.196	4.32566972524147e-134	3	foxb1a
3.66352073172841e-136	0.676145197487233	0.515	0.134	9.99481726030144e-132	3	sp8a
2.58592514386518e-129	0.699532695890561	0.923	0.49	7.05492097749298e-125	3	stmn1a
4.69017799347817e-124	0.808413397602856	0.569	0.181	1.27957436018072e-119	3	cyp26b1
8.98032603681921e-122	0.949883619677329	0.528	0.161	2.45001254936502e-117	3	ascl1b.1
1.18868464091299e-117	0.672678100600545	0.488	0.133	3.24296943733882e-113	3	CABZ01093502.1
9.28470964510912e-114	0.764803593615752	0.75	0.33	2.53305448537867e-109	3	rrm2.1
2.645879328329e-112	0.594721206715301	0.988	0.66	7.21848798354718e-108	3	sdc4
6.76033977456298e-112	0.588555714735957	0.895	0.506	1.84435589729627e-107	3	msna
1.4663550972162e-109	0.618466163910603	0.649	0.27	4.00050997622523e-105	3	pax6a
1.10427956636459e-107	0.627534063046907	1	0.822	3.01269551295588e-103	3	hmgb2a
1.81019413383554e-107	0.582637953286917	0.48	0.144	4.93857163593011e-103	3	ntn1a
1.94412595752765e-101	0.610682558193658	0.923	0.627	5.30396443732694e-97	3	tuba8l4
4.32281895098656e-99	0.550961858780832	0.52	0.172	1.17935146620815e-94	3	efna1b
4.46370011182453e-98	0.550953711816074	0.709	0.338	1.21778666450797e-93	3	rnd1b
3.28686999635718e-91	0.563025427994508	0.827	0.453	8.96723872406166e-87	3	zbtb16a
3.35831063010833e-86	0.551875804832934	0.975	0.698	9.16214306106154e-82	3	serpinh1b
1.35038033941589e-81	0.667129302374424	0.925	0.608	3.68410764199443e-77	3	her9
1.36897555978045e-81	0.765560568919638	0.325	0.086	3.73483912219302e-77	3	dbx1b
2.60248928635062e-81	0.572280524963784	0.921	0.481	7.10011127102175e-77	3	pcna
2.48402736844458e-80	0.537645246071182	0.776	0.407	6.77692346659051e-76	3	lig1
9.25630319447985e-73	0.884601878313361	0.453	0.172	2.52530463751799e-68	3	neurog1
9.81826491427977e-73	0.596851940217138	0.62	0.302	2.67861903391381e-68	3	myclb
6.59894727111425e-70	0.606072801755699	0.912	0.635	1.80032479450539e-65	3	atf3
1.43539250032108e-56	0.567929335314321	0.934	0.647	3.91603781937596e-52	3	fosab
3.19110801719569e-56	0.617143604440119	0.332	0.114	8.70598089251329e-52	3	dbx1a
9.1846760591827e-40	0.645586196719705	0.895	0.686	2.50576332246622e-35	3	si:ch211-193l2.5
0	1.29682046316214	0.947	0.272	0	4	msx3
5.87855946211775e-284	1.23734425522304	0.885	0.226	1.60378859245496e-279	4	zic2b
2.56631896931313e-276	1.45800353854967	0.974	0.49	7.00143141208009e-272	4	stmn1a
3.92388574342865e-220	0.775578529156804	0.622	0.12	1.0705145085222e-215	4	zic4
5.16825145279856e-200	0.791963175111275	0.504	0.084	1.4100023613525e-195	4	casz1
8.91125288812727e-188	0.721160014716449	0.65	0.151	2.43116801293888e-183	4	zic1
5.06024263388357e-169	0.700726933592449	0.729	0.203	1.38053539537611e-164	4	zic3
1.65223554275471e-159	0.836443208262135	0.772	0.255	4.50762900774341e-155	4	msx1b
7.10649966591661e-138	0.992555450302088	0.791	0.331	1.93879523885537e-133	4	rrm2.1
9.2360419218343e-134	0.630755025376152	0.652	0.2	2.51977695711483e-129	4	zic2a
7.9467070193331e-131	0.795450963976523	0.993	0.63	2.16802060901446e-126	4	mdka
2.09128022664357e-122	0.583832880097912	0.553	0.161	5.70543071432899e-118	4	cdon
1.4166113619939e-120	0.673651503065239	0.952	0.628	3.86479911779175e-116	4	tuba8l4
3.85074838168381e-117	0.622459482775681	0.75	0.313	1.05056117349098e-112	4	epha2a
1.11750466534391e-111	0.714263020396645	0.977	0.481	3.04877622799125e-107	4	pcna
8.69854616541084e-100	0.593196888608186	0.826	0.418	2.37313736484739e-95	4	boc
2.94686347613605e-92	0.629679755102307	1	0.824	8.03963293559436e-88	4	hmgb2a
1.3904997032061e-90	0.582459308274862	0.847	0.439	3.79356129028687e-86	4	CABZ01074745.1
3.30010899614307e-89	0.609761437585643	0.943	0.599	9.00335736327753e-85	4	glulb
1.53720582425175e-87	0.562123263716418	0.826	0.407	4.19380492972361e-83	4	lig1
3.98910862109265e-81	0.522281654046337	0.824	0.434	1.0883086140065e-76	4	mcm7
5.77148977139664e-80	0.592683485317807	0.765	0.395	1.57457783943243e-75	4	slbp
2.62956198636369e-79	0.529022587833124	0.757	0.373	7.17397101119742e-75	4	asf1ba
7.68554643257115e-75	0.530724416727111	0.718	0.35	2.09677077773406e-70	4	atp1b3a
3.5455443363035e-71	0.5224424438926	0.931	0.61	9.67295405830321e-67	4	prmt1
7.57822432416095e-65	0.541435714884593	0.448	0.171	2.06749116011759e-60	4	pax7b
2.77226803337159e-63	0.585868714268055	0.598	0.278	7.56330164864438e-59	4	cdca7a
1.19546935261969e-54	0.635436843063676	0.304	0.092	3.26147948781705e-50	4	atoh1a
2.21110432032577e-52	0.524552170346914	0.785	0.451	6.03233480671277e-48	4	rrm2
1.04315043440949e-38	0.619803592927239	0.916	0.687	2.84592301515597e-34	4	si:ch211-193l2.5
4.84754364289886e-252	1.35647214293365	0.832	0.201	1.32250685665567e-247	5	gpm6ab
3.81924635858249e-250	1.15405649406341	0.88	0.216	1.04196679154848e-245	5	gng3
5.34143417838925e-250	1.10890950575056	0.851	0.194	1.45725007254815e-245	5	sncb
5.51748584901966e-242	1.56241298816501	0.63	0.114	1.50528048932954e-237	5	pou2f2a.1
4.1733922180712e-241	1.65615965469631	0.884	0.334	1.13858486493418e-236	5	zfhx3
9.34328859390022e-205	1.20501426484066	0.932	0.367	2.54903599418786e-200	5	stmn1b
6.20977944345704e-202	1.5108414310251	0.621	0.128	1.69415202776395e-197	5	mab21l2
1.08884492050697e-197	1.00010103634415	1	0.966	2.97058671212712e-193	5	ptmaa
5.28718568265393e-183	1.17348371718841	0.948	0.685	1.44244999794164e-178	5	zc4h2
6.81563014975416e-182	1.0031388905895	0.582	0.111	1.85944021745593e-177	5	basp1
8.39184520281561e-174	1.36563770953759	0.803	0.272	2.28946320823216e-169	5	ckbb
4.9832279805676e-168	1.23215922475508	0.748	0.239	1.35952425765845e-163	5	hmp19
2.51357723989062e-164	1.63011927310025	0.816	0.448	6.85754142586959e-160	5	zfhx4
3.03363098622581e-163	1.20995169864407	0.871	0.461	8.27635205662126e-159	5	gng2
3.3758115949804e-155	1.07845316077848	0.6	0.153	9.20988919342552e-151	5	fez1
3.4494777712691e-138	1.27595145765635	0.821	0.488	9.41086525557635e-134	5	tnrc6c1
2.45758309884467e-129	1.29311420020399	0.661	0.254	6.70477821026804e-125	5	pik3r3b
5.21590721092966e-126	1.18047680745723	0.413	0.082	1.42300380528583e-121	5	nrn1a
8.37311479452819e-126	1.04067725759647	0.996	0.976	2.28435317824318e-121	5	hsp70l
3.70113654133554e-124	0.993224716068508	0.405	0.082	1.00974407120716e-119	5	si:ch211-195b15.8
1.34135749447661e-115	1.07697899408709	0.379	0.076	3.6594915164311e-111	5	lhx1a
5.01209099098068e-112	1.02464888764096	0.475	0.119	1.36739866415935e-107	5	mab21l1
4.97667390420176e-111	1.15869464225988	0.768	0.479	1.35773617454432e-106	5	epb41a
1.31738380444555e-105	1.32637015785729	0.56	0.191	3.59408649528834e-101	5	ebf3a
5.17584448098155e-105	1.00645917810799	0.457	0.129	1.41207389130139e-100	5	cadm4
2.89167980276532e-78	1.1233001882804	0.414	0.14	7.88908083790434e-74	5	robo3
7.2828456525393e-76	1.37753622046195	0.256	0.051	1.98690595092577e-71	5	barhl2
1.59714269987598e-57	1.38640358055706	0.291	0.087	4.35732471380165e-53	5	alcama
3.37444009613609e-56	0.994758257525199	0.702	0.55	9.20614747027848e-52	5	meis2b
4.70329701667786e-51	1.02219543344979	0.446	0.208	1.28315349209005e-46	5	sox4a.1
4.06764428148161e-204	1.67650638321362	0.693	0.148	1.10973471287381e-199	6	scrt1a
1.73257945426509e-186	1.47934295781175	0.742	0.196	4.72682326712601e-182	6	nhlh2
2.61928491730526e-158	1.20477921071332	0.963	0.543	7.14593311139222e-154	6	elavl3
1.20264886531341e-151	1.21872934499916	0.84	0.346	3.28106663434804e-147	6	zfhx3
6.48983560902594e-143	1.05633758004718	0.47	0.088	1.77055695085446e-138	6	stap2a
1.60556606357276e-141	1.26891413821168	0.749	0.256	4.3803053346392e-137	6	dlb
2.89285201034842e-106	1.02250036136376	0.942	0.786	7.89227885463257e-102	6	sox11b
3.64550502981729e-105	1.09399510223065	0.688	0.251	9.94566682234754e-101	6	hmp19
1.87202157023101e-104	1.23818536699682	0.786	0.482	5.10724924790425e-100	6	epb41a
5.00342815243499e-104	1.02133862730299	0.4	0.083	1.36503526854731e-99	6	uncx
1.66144625576806e-102	0.817226774819773	0.515	0.131	4.53275767498641e-98	6	pou2f2a.1
1.11906443990656e-101	0.97915851409222	0.827	0.471	3.05303160495308e-97	6	gng2
8.89628680565554e-98	0.896631384040996	0.747	0.284	2.42708496631894e-93	6	ckbb
2.04503056125196e-96	0.955561130747563	0.442	0.11	5.57925237720759e-92	6	ppp1r14ab
3.38665608237054e-94	1.00844151409489	0.781	0.456	9.2394751239233e-90	6	zfhx4
