p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
2.90653551644346e-136	0.371836978374095	0.532	0.154	7.92961019596104e-132	0	gmnn
4.58534490188515e-136	0.399311331750288	0.646	0.221	1.25097379613231e-131	0	suv39h1b
1.10048200098781e-134	0.462180619645103	0.839	0.34	3.00233499509493e-130	0	ccna2
4.62114621045032e-134	0.534253051380773	0.808	0.334	1.26074110913506e-129	0	junba
7.98413809236385e-134	0.379363061118981	0.597	0.194	2.1782325543587e-129	0	si:ch211-217k17.7
1.15820330556396e-133	0.409770634674921	0.647	0.22	3.15981025823961e-129	0	si:ch211-286o17.1
1.81680934652321e-133	0.356746653755476	0.486	0.136	4.95661925918463e-129	0	nudt15
4.87313650703475e-131	0.504824313352532	0.974	0.532	1.32948910184922e-126	0	morf4l1
6.34144513099034e-131	0.62511033688964	1	0.815	1.73007306063678e-126	0	hmgb2a
1.02433465843543e-130	0.394051909100634	0.805	0.317	2.79458981514355e-126	0	mrpl33
1.70126303045094e-130	0.379079988493176	0.645	0.222	4.64138579967625e-126	0	timm23a
2.34140964228369e-130	0.485068530914949	0.88	0.41	6.38783378607837e-126	0	parp1
9.80198750487327e-130	0.464423177226013	0.896	0.402	2.67417823107952e-125	0	mcm7
1.77200057607795e-129	0.400520294902359	0.704	0.261	4.83437197165585e-125	0	ccdc25
3.07246378602481e-129	0.356344831961296	0.583	0.187	8.38229570103289e-125	0	tsr2
3.29553057277868e-129	0.502385450626454	0.972	0.541	8.99086650865478e-125	0	atpif1a
3.9734676372195e-129	0.316949796690611	0.445	0.114	1.08404144078622e-124	0	pprc1
9.44993256601789e-129	0.306298830416295	0.425	0.105	2.578130602661e-124	0	C7orf50
1.35641133606589e-128	0.432230668366599	0.839	0.351	3.70056140705496e-124	0	nucks1b
4.81043735434408e-128	0.413925625831554	0.751	0.289	1.31238351901215e-123	0	asf1bb
1.06338055121628e-127	0.463346269182613	0.932	0.445	2.90111481982825e-123	0	ppm1g
1.99540325855199e-126	0.512573968910689	0.964	0.526	5.44385916998155e-122	0	trim71
5.44449435177075e-126	0.307044549536837	0.392	0.092	1.4853669490501e-121	0	msh6
5.86930401070593e-126	0.284500567356709	0.388	0.09	1.60126352020079e-121	0	rcl1
9.0901121554189e-126	0.313392943837941	0.449	0.119	2.47996439824138e-121	0	imp3
1.0123994093905e-125	0.512309749920596	0.978	0.57	2.76202806869917e-121	0	nap1l1
1.73605733605903e-124	0.399824598134447	0.787	0.324	4.73631162423626e-120	0	faub
2.21630172857264e-124	0.283366127064589	0.39	0.093	6.04651437589189e-120	0	thyn1
5.06921070377164e-124	0.336392967807369	0.565	0.181	1.38298206420298e-119	0	si:ch73-37h15.2
5.35914849713408e-124	0.346445600657165	0.575	0.187	1.46208289298812e-119	0	cd3eap
5.46620245034114e-124	0.413627777092731	0.822	0.345	1.49128935250207e-119	0	tia1l
6.04356371179321e-124	0.348308434585432	0.581	0.189	1.64880505185142e-119	0	hspa14
1.14588766695714e-123	0.358271866241865	0.695	0.255	3.12621073299247e-119	0	sephs1
5.31866251811546e-122	0.451506569977068	0.995	0.751	1.45103750819226e-117	0	snrpb
6.02663828250231e-122	0.366121824756484	0.689	0.256	1.64418745623228e-117	0	usp10
6.13077906040771e-122	0.441387584482839	0.998	0.767	1.67259914326043e-117	0	tma7
1.9913674169651e-121	0.34524283356516	0.61	0.207	5.4328485869642e-117	0	gmps
3.66445243045479e-121	0.340934702150515	0.671	0.243	9.99735912076677e-117	0	cenpw
4.5009494522847e-121	0.371058466859797	0.716	0.278	1.22794902957231e-116	0	hdlbpa
1.1517752624907e-120	0.30330668093658	0.62	0.21	3.14227327112713e-116	0	cdkn1cb
1.39470996103549e-120	0.307807349501567	0.429	0.111	3.80504771569702e-116	0	slc16a9b
5.11837568367645e-120	0.459289206553318	0.924	0.465	1.39639525402061e-115	0	lsm8
5.64698704858429e-120	0.326963115193296	0.515	0.156	1.54061100659477e-115	0	UTP14C
5.79213791615901e-120	0.376211753879859	0.432	0.114	1.5802110662865e-115	0	rhov
6.82034317588093e-120	0.596884639705973	0.778	0.379	1.86072602524384e-115	0	EIF1B
3.32601771837368e-119	0.312884724981083	0.601	0.203	9.07404153926706e-115	0	gemin8
6.06816948755562e-119	0.299794170598804	0.418	0.11	1.65551799959493e-114	0	ptrh2
8.07110995328406e-119	0.432543985799708	0.862	0.393	2.20196021745496e-114	0	btf3l4
2.1609274516489e-118	0.480356484454922	0.95	0.526	5.89544227358854e-114	0	eif2s2
3.22910739337286e-118	0.349166147552656	0.704	0.265	8.80965079059984e-114	0	ddx19
3.76558128221908e-118	0.407105557915696	0.802	0.339	1.02732588541501e-113	0	naa40
5.03520320940789e-117	0.388190933170234	0.494	0.151	1.37370413959066e-112	0	ccne2
6.07800304310698e-117	0.365990420791137	0.64	0.234	1.65820079022045e-112	0	rpe
7.76194541628881e-117	0.389639335346117	0.723	0.286	2.11761394847191e-112	0	ptbp1b
2.30100368480866e-116	0.326572115494419	0.577	0.197	6.27759825289498e-112	0	CABZ01068248.1
5.04446262868209e-116	0.323347356260126	0.443	0.125	1.37623029435705e-111	0	fbxo5
7.19435699332541e-116	0.462907761265938	0.949	0.527	1.96276447491904e-111	0	cbx1a
1.61197940515222e-115	0.434007478688662	0.843	0.38	4.3978022131363e-111	0	ppig
1.92850884349554e-115	0.291954020084659	0.448	0.126	5.26135782682453e-111	0	prtfdc1
4.68426125706251e-115	0.441725580451354	0.448	0.129	1.27796015615179e-110	0	wnt11r
9.1240766622682e-115	0.308119127169404	0.506	0.158	2.48923059500001e-110	0	nol7
2.42227576368271e-114	0.350731231651148	0.574	0.196	6.60845273847918e-110	0	dhfr
3.84747722225795e-114	0.406005179376752	0.41	0.109	1.04966873577641e-109	0	cxcl12a
1.17469771789695e-113	0.337191637939785	0.641	0.231	3.20481031396646e-109	0	wdr43
1.80622088898033e-113	0.337617692984463	0.528	0.174	4.92773182931613e-109	0	dtymk
2.11402336679682e-113	0.453187661978639	0.958	0.546	5.76747854929509e-109	0	ptges3b
3.90782840065541e-113	0.461384317341458	0.95	0.536	1.06613374426681e-108	0	polr2l
8.68674905220967e-113	0.298739837848584	0.428	0.119	2.36991887642384e-108	0	orc4
1.27985622352521e-112	0.354843469237028	0.551	0.182	3.49170374902147e-108	0	lhfpl2b
1.29814167083624e-112	0.450856687037258	0.974	0.557	3.54159010637542e-108	0	srsf1a
1.73983993621331e-112	0.485242686520517	0.739	0.308	4.74663131397715e-108	0	irx1b
2.11662467947248e-112	0.297174841055638	0.603	0.208	5.77457545053681e-108	0	ccdc12
2.96382453662161e-112	0.311750452315757	0.565	0.19	8.08590610081108e-108	0	aimp1
1.2866266597931e-111	0.315251281069275	0.475	0.144	3.51017485324753e-107	0	pwp2h
1.58139030312668e-111	0.467415033760176	0.987	0.6	4.31434902499021e-107	0	ddx61
1.65861371814287e-111	0.309617889468182	0.525	0.169	4.52502994583737e-107	0	enc1
1.75515937440084e-111	0.25707974724899	0.368	0.089	4.78842580524038e-107	0	si:dkey-66i24.9
1.90108113240251e-111	0.373845532623408	0.787	0.339	5.18652954542051e-107	0	polr2j
2.49583722909671e-111	0.292948956127181	0.523	0.167	6.80914312842164e-107	0	rcc1
3.33952469342842e-111	0.345192356920773	0.706	0.28	9.11089126861142e-107	0	tomm6
4.09032408455843e-111	0.408786035608272	0.837	0.376	1.11592221674923e-106	0	srrm1
5.23567042431174e-111	0.337957903659742	0.739	0.287	1.42839560516073e-106	0	mad2l1
5.42305004016664e-111	0.384780664036884	0.774	0.325	1.47951651195826e-106	0	rrm1
9.32497341211632e-111	0.342595971110332	0.787	0.329	2.54403924629357e-106	0	ube2nb
1.2525810095724e-110	0.451320514263863	0.984	0.645	3.41729151031543e-106	0	snrpd3l
1.98623217646476e-110	0.511695768489338	0.993	0.627	5.41883862383117e-106	0	fosab
2.14065061281332e-110	0.273129634376524	0.413	0.112	5.84012300187729e-106	0	ccdc137
3.8783465659555e-110	0.336391198933575	0.705	0.28	1.05809051012398e-105	0	coa3a
1.41638284135115e-109	0.418801839614482	0.902	0.442	3.86417566777422e-105	0	eif3ja
1.54136989393588e-109	0.459877881222575	0.967	0.599	4.20516534463586e-105	0	metap2b
1.0984858005926e-108	0.279578334399891	0.419	0.116	2.99688896117672e-104	0	nap1l4a
1.30913419899649e-108	0.352798928357233	0.642	0.249	3.57157992170221e-104	0	usp1
3.38821986411498e-108	0.445198614861319	0.924	0.477	9.24374143327848e-104	0	pfdn4
5.98751777778378e-108	0.391680914746656	0.851	0.393	1.63351460013497e-103	0	ppih
9.17712921072514e-108	0.280875969976198	0.475	0.146	2.50370439127003e-103	0	bola3
1.82983308266814e-107	0.306467124442093	0.542	0.182	4.99215061613522e-103	0	knop1
3.04348501504359e-107	0.401606565744396	0.83	0.386	8.30323581804191e-103	0	pdcd5
3.52925373409107e-107	0.331156021220946	0.574	0.206	9.62851003734726e-103	0	ndc1
5.90186849565721e-107	0.329447475886453	0.703	0.278	1.6101477629852e-102	0	hnrnpul1
8.8921876578468e-107	0.502336836126906	0.973	0.589	2.42596663681377e-102	0	her9
1.01587743116794e-106	0.272052749665541	0.383	0.102	2.77151680771238e-102	0	bop1
3.13958818088899e-106	0.280041412002102	0.478	0.147	8.56542447510136e-102	0	jade3
8.99867795745964e-106	0.273551445437975	0.412	0.115	2.45501932035414e-101	0	ssna1
1.10651392754213e-105	0.437502333041462	0.992	0.666	3.01879129712044e-101	0	cbx5
1.30643838551418e-105	0.389922282802286	0.831	0.37	3.56422520335978e-101	0	pa2g4b
1.44345884155768e-105	0.26650037460486	0.396	0.109	3.93804441153766e-101	0	dnmt3bb.2
2.46226080742792e-105	0.367688903676959	0.784	0.34	6.71753993482485e-101	0	hnrnpm
3.329491936127e-105	0.312401512282456	0.49	0.157	9.08351990014167e-101	0	ccdc58
3.86219228396408e-105	0.306831019741294	0.532	0.181	1.05368329891108e-100	0	drg1
8.79377495766819e-105	0.307823303818851	0.63	0.237	2.39911768395104e-100	0	sf3b3
1.67375859229574e-104	0.369443081431169	0.729	0.313	4.56634819150125e-100	0	eif3jb
